time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-26T04:43:38.550Z,19.4075,-155.2865,1.31,2.67,ml,34,27,0.01036,0.09,hv,hv70477552,2018-07-27T02:20:37.490Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.14,0.134,40,reviewed,hv,hv
2018-07-26T04:38:53.350Z,19.3946667,-155.2765045,1.59,2.46,ml,20,46,0.00279,0.08,hv,hv70477537,2018-07-26T04:44:34.610Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.23,0.27,14,automatic,hv,hv
2018-07-26T04:31:38.540Z,19.3973331,-155.2615051,-0.82,2.93,ml,43,67,0.004368,0.36,hv,hv70477512,2018-07-26T04:37:18.330Z,"4km SSW of Volcano, Hawaii",earthquake,0.32,0.22,2.9,31,automatic,hv,hv
2018-07-26T04:28:54.760Z,19.4004993,-155.2648315,0.73,2.63,ml,26,59,0.002515,0.17,hv,hv70477502,2018-07-26T04:34:34.370Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.24,0.41,16,automatic,hv,hv
2018-07-26T04:22:01.750Z,19.388834,-155.2668304,-1.07,2.55,ml,12,92,0.009143,0.17,hv,hv70477482,2018-07-26T04:27:42.280Z,"5km SSW of Volcano, Hawaii",earthquake,0.18,0.4,0.46,11,automatic,hv,hv
2018-07-26T04:17:05.660Z,19.4086666,-155.2891693,1.06,2.47,ml,34,37,0.01015,0.21,hv,hv70477467,2018-07-26T04:22:46.070Z,"5km WSW of Volcano, Hawaii",earthquake,0.24,0.2,0.35,18,automatic,hv,hv
2018-07-26T04:09:55.211Z,54.1201,-164.1557,28.6,2.9,ml,,,,0.54,ak,ak19970516,2018-07-31T00:06:23.879Z,"94km SSW of False Pass, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-07-26T04:04:21.160Z,-21.9283,-50.4241,10,3,ml,,95,2.221,0.55,us,us2000ggwd,2018-07-29T22:16:12.860Z,"9km E of Tupa, Brazil",earthquake,7.5,1.9,0.148,6,reviewed,us,us
2018-07-26T03:58:27.220Z,19.4169998,-155.2506714,-0.28,2.5,ml,13,173,0.009969,0.18,hv,hv70477407,2018-07-26T04:04:09.010Z,"2km SW of Volcano, Hawaii",earthquake,0.33,0.42,0.35,12,automatic,hv,hv
2018-07-26T03:56:46.450Z,19.4058342,-155.2873383,0.66,2.63,ml,37,31,0.01198,0.19,hv,hv70477402,2018-07-26T04:02:53.540Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.18,0.34,22,automatic,hv,hv
2018-07-26T03:56:32.050Z,19.4141674,-155.2866669,2.17,2.66,ml,11,199,0.004239,0.26,hv,hv70477397,2018-07-26T04:02:41.450Z,"5km WSW of Volcano, Hawaii",earthquake,1.42,0.77,0.36,23,automatic,hv,hv
2018-07-26T03:52:52.220Z,19.4191666,-155.286499,0.5,2.73,ml,9,159,0.001619,0.15,hv,hv70477387,2018-07-26T03:58:34.270Z,"5km WSW of Volcano, Hawaii",earthquake,0.53,0.19,0.34,13,automatic,hv,hv
2018-07-26T03:52:13.340Z,19.3985004,-155.2786713,1.51,2.69,ml,22,41,0.005678,0.14,hv,hv70477382,2018-07-26T03:57:51.550Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.2,0.29,15,automatic,hv,hv
2018-07-26T03:49:28.140Z,19.3968334,-155.2728271,1.83,3.03,ml,45,39,0.001649,0.18,hv,hv70477377,2018-07-26T04:39:35.298Z,"5km SW of Volcano, Hawaii",earthquake,0.32,0.24,3.09,35,automatic,hv,hv
2018-07-26T03:47:04.010Z,-19.1234,169.4689,266.83,4.5,mb,,108,2.664,0.57,us,us2000ge58,2018-07-26T04:05:28.040Z,"51km NNE of Isangel, Vanuatu",earthquake,12.6,6.2,0.065,70,reviewed,us,us
2018-07-26T03:39:31.710Z,19.3924999,-155.2568359,-1.04,2.59,ml,10,94,0.01039,0.36,hv,hv70477332,2018-07-26T03:45:14.910Z,"4km SSW of Volcano, Hawaii",earthquake,0.37,0.97,0.45,11,automatic,hv,hv
2018-07-26T03:35:50.010Z,19.4158325,-155.2801666,0.28,3.59,ml,45,28,0.004132,0.22,hv,hv70477317,2018-07-26T05:41:37.989Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.13,2.74,22,automatic,hv,hv
2018-07-26T03:34:40.080Z,19.4148331,-155.2651672,0.34,3.14,ml,42,60,0.005692,0.21,hv,hv70477312,2018-07-26T04:24:34.261Z,"3km WSW of Volcano, Hawaii",earthquake,0.21,0.14,3.49,34,automatic,hv,hv
2018-07-26T03:34:20.910Z,19.4200001,-155.2708282,1.56,3.08,ml,17,54,0.007641,0.1,hv,hv70477307,2018-07-26T04:29:34.550Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.19,3.19,33,automatic,hv,hv
2018-07-26T03:17:53.190Z,19.3969994,-155.264328,0.32,2.68,ml,18,85,0.002029,0.14,hv,hv70477257,2018-07-26T03:23:33.350Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.17,0.43,16,automatic,hv,hv
2018-07-26T03:17:34.770Z,19.4204998,-155.2631683,1.24,2.52,ml,14,75,0.003285,0.14,hv,hv70477252,2018-07-26T03:23:15.080Z,"2km WSW of Volcano, Hawaii",earthquake,0.27,0.36,0.37,16,automatic,hv,hv
2018-07-26T03:12:46.130Z,19.3938332,-155.2669983,-0.04,2.67,ml,40,44,0.00448,0.34,hv,hv70477237,2018-07-26T11:15:14.036Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.22,2.62,27,automatic,hv,hv
2018-07-26T03:09:41.430Z,19.4043331,-155.2628326,0.63,2.55,ml,26,61,0.00677,0.18,hv,hv70477232,2018-07-26T03:15:21.030Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.26,0.42,15,automatic,hv,hv
2018-07-26T03:03:49.360Z,19.4143333,-155.2863312,0.9,2.64,ml,16,108,0.003926,0.11,hv,hv70477217,2018-07-26T03:09:31.090Z,"5km WSW of Volcano, Hawaii",earthquake,0.41,0.18,0.27,10,automatic,hv,hv
2018-07-26T03:02:29.240Z,19.3959999,-155.2828369,-1.09,3.08,ml,43,29,0.008701,0.34,hv,hv70477212,2018-07-26T03:08:11.080Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.25,2.77,33,automatic,hv,hv
2018-07-26T03:02:08.280Z,19.4106674,-155.2646637,0.3,2.94,ml,16,81,0.004733,0.12,hv,hv70477207,2018-07-26T03:07:47.230Z,"3km SW of Volcano, Hawaii",earthquake,0.2,0.22,3.24,32,automatic,hv,hv
2018-07-26T02:49:34.640Z,19.3910007,-155.2731628,0.82,2.53,ml,23,52,0.004368,0.21,hv,hv70477167,2018-07-26T02:55:16.700Z,"5km SW of Volcano, Hawaii",earthquake,0.37,0.3,0.38,18,automatic,hv,hv
2018-07-26T02:49:04.170Z,19.4186668,-155.2553406,0.45,2.57,ml,13,139,0.006843,0.14,hv,hv70477162,2018-07-26T02:54:44.580Z,"2km SW of Volcano, Hawaii",earthquake,0.28,0.34,0.43,18,automatic,hv,hv
2018-07-26T02:19:07.370Z,19.3951664,-155.2788391,1.39,3.06,ml,50,41,0.004909,0.23,hv,hv70477077,2018-07-26T02:24:48.300Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.16,3.16,34,automatic,hv,hv
2018-07-26T02:16:20.880Z,19.3983326,-155.2756653,1.4,2.65,ml,28,44,0.003513,0.15,hv,hv70477067,2018-07-26T02:22:02.330Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.2,2.07,22,automatic,hv,hv
2018-07-26T02:08:28.040Z,19.4015007,-155.2696686,0.84,2.59,ml,26,55,0.004721,0.16,hv,hv70477037,2018-07-26T02:14:09.180Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.32,15,automatic,hv,hv
2018-07-26T02:05:27.750Z,18.5888,-66.7758,18,2.53,md,10,222,0.2431,0.36,pr,pr2018207002,2018-07-26T07:42:01.527Z,"11km N of Carrizales, Puerto Rico",earthquake,1.39,0.97,0.37,10,reviewed,pr,pr
2018-07-26T02:05:02.490Z,19.420166,-155.2675018,0.58,2.45,ml,17,68,0.00682,0.23,hv,hv70477027,2018-07-26T02:10:41.810Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.2,0.29,6,automatic,hv,hv
2018-07-26T01:57:46.180Z,19.3991667,-155.2828333,-1.09,3.92,ml,21,36,0.009462,0.14,hv,hv70477017,2018-07-26T04:05:57.817Z,"5km SW of Volcano, Hawaii",earthquake,0.14,31.61,0.082,12,reviewed,hv,hv
2018-07-26T01:57:16.390Z,19.3995,-155.2645,-0.27,3.57,ml,23,73,0.001912,0.12,hv,hv70477012,2018-07-26T04:01:26.090Z,"4km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.151,27,reviewed,hv,hv
2018-07-26T01:55:55.100Z,19.4155,-155.2763333,0.27,3.62,ml,25,47,0.007637,0.11,hv,hv70477007,2018-07-26T09:58:38.779Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.155,48,reviewed,hv,hv
2018-07-26T01:55:44.450Z,19.4125,-155.2806667,0.29,2.75,ml,24,56,0.00607,0.08,hv,hv70477002,2018-07-26T09:58:11.658Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.184,27,reviewed,hv,hv
2018-07-26T01:53:12.570Z,19.3939991,-155.2653351,0.43,2.87,ml,25,68,0.004272,0.28,hv,hv70476997,2018-07-26T09:55:47.432Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.3,0.48,19,automatic,hv,hv
2018-07-26T01:52:44.220Z,19.4139996,-155.2926636,0.46,2.64,ml,25,53,0.007079,0.24,hv,hv70476992,2018-07-26T01:58:25.980Z,"6km WSW of Volcano, Hawaii",earthquake,0.29,0.16,0.46,21,automatic,hv,hv
2018-07-26T01:51:38.160Z,19.4226665,-155.2591705,1.35,2.47,ml,28,68,0.00171,0.27,hv,hv70476987,2018-07-26T01:57:18.820Z,"2km WSW of Volcano, Hawaii",earthquake,0.35,0.21,0.34,9,automatic,hv,hv
2018-07-26T01:49:41.920Z,19.413166,-155.2546692,0.9,2.96,ml,16,134,0.005031,0.18,hv,hv70476982,2018-07-26T09:52:22.983Z,"2km SW of Volcano, Hawaii",earthquake,0.32,0.27,0.39,9,automatic,hv,hv
2018-07-26T01:48:10.540Z,19.414,-155.2633333,0.3,2.79,ml,29,80,0.003777,0.12,hv,hv70476977,2018-07-26T09:50:38.146Z,"3km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.145,23,reviewed,hv,hv
2018-07-26T01:47:37.690Z,19.4126663,-155.27034,-0.18,2.98,ml,34,52,0.009892,0.37,hv,hv70476972,2018-07-26T09:50:07.626Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.24,2.93,31,automatic,hv,hv
2018-07-26T01:46:20.860Z,19.4351673,-155.2841644,-0.1,2.62,ml,10,99,0.01207,0.13,hv,hv70476967,2018-07-26T01:52:00.660Z,"4km W of Volcano, Hawaii",earthquake,0.24,0.32,2.3,12,automatic,hv,hv
2018-07-26T01:42:54.070Z,19.3963337,-155.2763367,1.7,3,ml,30,41,0.002718,0.15,hv,hv70476962,2018-07-26T09:45:33.482Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.18,2.84,32,automatic,hv,hv
2018-07-26T01:42:17.970Z,19.4165001,-155.281662,0.68,3.19,ml,22,84,0.002572,0.28,hv,hv70476957,2018-07-26T09:44:48.457Z,"4km WSW of Volcano, Hawaii",earthquake,0.4,0.23,2.09,23,automatic,hv,hv
2018-07-26T01:41:23.750Z,19.4118328,-155.2763367,1.07,2.64,ml,37,38,0.009342,0.24,hv,hv70476952,2018-07-26T01:47:05.000Z,"4km WSW of Volcano, Hawaii",earthquake,0.3,0.15,0.38,21,automatic,hv,hv
2018-07-26T01:40:45.000Z,19.427166,-155.2928314,1.14,2.99,ml,13,166,0.00636,0.18,hv,hv70476947,2018-07-26T09:43:14.579Z,"5km W of Volcano, Hawaii",earthquake,0.69,0.35,0.41,17,automatic,hv,hv
2018-07-26T01:38:46.330Z,19.4029999,-155.27034,0.16,2.65,ml,38,36,0.00624,0.29,hv,hv70476942,2018-07-26T01:44:27.920Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.16,1.95,26,automatic,hv,hv
2018-07-26T01:38:22.710Z,38.8253333,-122.8065,2.57,3.44,ml,85,19,0.003397,0.06,nc,nc73055751,2018-07-30T23:06:28.061Z,"7km NW of The Geysers, CA",earthquake,0.09,0.14,0.193,78,reviewed,nc,nc
2018-07-26T01:37:06.210Z,19.3823338,-155.2590027,-0.21,2.52,ml,29,46,0.00792,0.31,hv,hv70476937,2018-07-26T01:42:44.790Z,"5km SSW of Volcano, Hawaii",earthquake,0.27,0.3,0.3,18,automatic,hv,hv
2018-07-26T01:19:47.720Z,19.3974991,-155.286499,0.43,2.48,ml,14,94,0.01028,0.1,hv,hv70476877,2018-07-26T01:25:28.780Z,"6km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.29,14,automatic,hv,hv
2018-07-26T01:09:47.110Z,19.1125,121.0972,33.9,4.6,mb,,121,3.686,1.04,us,us2000ge2d,2018-07-26T01:19:39.040Z,"55km N of Claveria, Philippines",earthquake,9.1,5.6,0.111,24,reviewed,us,us
2018-07-26T00:55:47.920Z,15.206,-60.3867,11.45,4.2,mb,,193,0.637,0.62,us,us2000ge22,2018-07-26T13:17:41.488Z,"80km NE of Sainte-Marie, Martinique",earthquake,5.3,6.3,0.141,14,reviewed,us,us
2018-07-26T00:43:15.220Z,19.281,-64.8716,37,3.35,md,14,330,1.5007,0.32,pr,pr2018207000,2018-07-26T01:26:47.040Z,"103km NNW of Road Town, British Virgin Islands",earthquake,2.47,19.52,0.2,13,reviewed,pr,pr
2018-07-26T00:41:56.800Z,19.411,-155.273,0.84,3.35,ml,24,41,0.01239,0.09,hv,hv70476742,2018-07-26T04:01:44.390Z,"5km W of Volcano, Hawaii",earthquake,0.14,0.14,0.189,17,reviewed,hv,hv
2018-07-26T00:41:24.580Z,19.3969994,-155.2736664,1.36,2.82,ml,39,45,0.001623,0.2,hv,hv70476737,2018-07-26T00:47:05.850Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.24,2.55,29,automatic,hv,hv
2018-07-26T00:37:29.940Z,19.4118328,-155.2788391,0.23,2.57,ml,17,109,0.01188,0.38,hv,hv70476727,2018-07-26T00:43:19.560Z,"4km WSW of Volcano, Hawaii",earthquake,0.62,0.46,0.29,22,automatic,hv,hv
2018-07-26T00:37:29.000Z,19.3978329,-155.2706604,1.35,2.68,ml,28,50,0.003733,0.18,hv,hv70476722,2018-07-26T00:43:14.360Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.2,0.43,21,automatic,hv,hv
2018-07-26T00:35:47.150Z,19.4150009,-155.2718353,0.8,2.59,ml,25,52,0.01112,0.13,hv,hv70476717,2018-07-26T00:41:28.590Z,"3km WSW of Volcano, Hawaii",earthquake,0.14,0.18,0.27,15,automatic,hv,hv
2018-07-26T00:33:41.440Z,19.3955002,-155.2696686,1.03,2.65,ml,28,42,0.003754,0.17,hv,hv70476712,2018-07-26T00:39:21.670Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.26,0.36,18,automatic,hv,hv
2018-07-26T00:31:49.850Z,19.4039993,-155.260498,0.33,2.83,ml,25,61,0.007752,0.18,hv,hv70476707,2018-07-26T00:37:32.090Z,"3km SW of Volcano, Hawaii",earthquake,0.26,0.2,0.47,19,automatic,hv,hv
2018-07-26T00:25:41.600Z,19.4190006,-155.2618408,0.21,3.37,ml,47,37,0.004104,0.34,hv,hv70476692,2018-07-26T01:19:20.023Z,"2km WSW of Volcano, Hawaii",earthquake,0.21,0.22,3.43,34,automatic,hv,hv
2018-07-26T00:22:31.300Z,19.3968334,-155.272171,1.23,2.95,ml,41,39,0.005962,0.25,hv,hv70476687,2018-07-26T08:25:19.869Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.19,2.79,33,automatic,hv,hv
2018-07-26T00:21:33.430Z,19.3929996,-155.2740021,0.8,2.61,ml,26,42,0.00238,0.24,hv,hv70476682,2018-07-26T00:27:14.740Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.18,0.39,16,automatic,hv,hv
2018-07-26T00:18:32.220Z,19.4176674,-155.2946625,1.93,3.09,ml,23,60,0.004661,0.35,hv,hv70476672,2018-07-26T08:21:10.427Z,"6km WSW of Volcano, Hawaii",earthquake,0.62,0.34,0.43,22,automatic,hv,hv
2018-07-26T00:18:20.100Z,19.3476658,-155.0635071,5.65,3.09,ml,26,193,0.05101,0.2,hv,hv70476667,2018-07-26T00:24:01.480Z,"18km S of Fern Acres, Hawaii",earthquake,0.64,0.49,3.08,30,automatic,hv,hv
2018-07-26T00:13:20.600Z,19.4064999,-155.27034,0.16,2.67,ml,31,29,0.009166,0.23,hv,hv70476652,2018-07-26T00:18:59.410Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.15,0.38,21,automatic,hv,hv
2018-07-26T00:11:23.480Z,19.4104996,-155.2863312,0.55,2.6,ml,36,29,0.00743,0.21,hv,hv70476647,2018-07-26T00:17:04.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.13,2,24,automatic,hv,hv
2018-07-26T00:03:53.880Z,19.3933334,-155.2783356,0.22,3.03,ml,42,41,0.00487,0.26,hv,hv70476627,2018-07-26T00:09:46.070Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.15,2.84,32,automatic,hv,hv
2018-07-26T00:00:29.830Z,19.3796673,-155.2793274,0.51,2.52,ml,13,128,0.01651,0.12,hv,hv70476612,2018-07-26T00:06:12.680Z,"7km SW of Volcano, Hawaii",earthquake,0.23,0.29,0.31,15,automatic,hv,hv
2018-07-25T23:58:23.100Z,19.3991661,-155.2714996,0.31,2.95,ml,40,42,0.004286,0.19,hv,hv70476607,2018-07-26T00:04:05.230Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.18,2.87,32,automatic,hv,hv
2018-07-25T23:50:31.910Z,19.4141674,-155.2676697,0.92,2.99,ml,42,47,0.007641,0.22,hv,hv70476587,2018-07-26T07:53:32.818Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.19,2.86,32,automatic,hv,hv
2018-07-25T23:49:52.940Z,19.4209995,-155.2624969,0.8,2.97,ml,24,73,0.002503,0.19,hv,hv70476582,2018-07-25T23:55:34.230Z,"2km WSW of Volcano, Hawaii",earthquake,0.24,0.23,2.67,28,automatic,hv,hv
2018-07-25T23:45:06.390Z,19.4171658,-155.2913361,0.84,2.46,ml,27,46,0.00379,0.19,hv,hv70476572,2018-07-25T23:50:48.210Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.19,0.31,14,automatic,hv,hv
2018-07-25T23:42:49.340Z,-29.3089,-112.0273,10,5.2,mb,,161,3.132,1.19,us,us2000ge0q,2018-07-25T23:57:48.040Z,"Easter Island region",earthquake,12.9,1.9,0.038,222,reviewed,us,us
2018-07-25T23:40:57.630Z,19.4265003,-155.283493,0.23,2.96,ml,31,46,0.005841,0.23,hv,hv70476557,2018-07-25T23:46:44.720Z,"4km W of Volcano, Hawaii",earthquake,0.22,0.15,0.39,8,automatic,hv,hv
2018-07-25T23:40:52.590Z,19.3996658,-155.2611694,0.9,2.72,ml,25,115,0.004803,0.33,hv,hv70476552,2018-07-25T23:46:39.260Z,"4km SW of Volcano, Hawaii",earthquake,0.44,0.19,0.61,18,automatic,hv,hv
2018-07-25T23:32:39.300Z,19.4950008,-155.4233398,5.14,2.87,ml,16,130,0.03525,0.22,hv,hv70476527,2018-07-25T23:38:26.080Z,"20km WNW of Volcano, Hawaii",earthquake,0.7,1.89,0.44,9,automatic,hv,hv
2018-07-25T23:29:55.120Z,19.3356667,-155.1690063,7.03,2.84,ml,10,103,0.04355,0.21,hv,hv70476512,2018-07-25T23:35:38.930Z,"12km SE of Volcano, Hawaii",earthquake,0.85,0.98,0.45,11,automatic,hv,hv
2018-07-25T23:24:38.120Z,19.4136658,-155.2751617,0.52,3.23,ml,38,40,0.009323,0.21,hv,hv70476507,2018-07-26T01:22:08.964Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.16,3.08,27,automatic,hv,hv
2018-07-25T23:24:01.260Z,19.4048328,-155.264328,-0.07,2.99,ml,35,61,0.006751,0.31,hv,hv70476502,2018-07-26T07:26:55.387Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.22,2.6,28,automatic,hv,hv
2018-07-25T23:20:51.250Z,19.4020004,-155.2648315,1.55,2.57,ml,28,52,0.003907,0.19,hv,hv70476497,2018-07-25T23:26:32.790Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.25,0.34,18,automatic,hv,hv
2018-07-25T23:16:07.070Z,19.3973331,-155.2700043,1.42,2.77,ml,40,40,0.003857,0.18,hv,hv70476492,2018-07-25T23:21:47.470Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.17,2.54,28,automatic,hv,hv
2018-07-25T23:00:14.190Z,19.4178333,-155.2783356,0.55,3.02,ml,18,73,0.00544,0.2,hv,hv70476442,2018-07-26T07:02:50.518Z,"4km WSW of Volcano, Hawaii",earthquake,0.23,0.17,0.28,8,automatic,hv,hv
2018-07-25T22:59:56.140Z,19.4086666,-155.2875061,0.47,3.27,ml,25,43,0.01145,0.27,hv,hv70476437,2018-07-26T07:02:23.565Z,"5km WSW of Volcano, Hawaii",earthquake,0.26,0.31,0.5,7,automatic,hv,hv
2018-07-25T22:58:33.060Z,19.3988342,-155.2641602,0.17,2.9,ml,22,65,0.001862,0.29,hv,hv70476432,2018-07-25T23:04:13.510Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.25,0.48,17,automatic,hv,hv
2018-07-25T22:57:01.690Z,19.4351673,-155.2871704,-1.13,2.79,ml,11,89,0.01375,0.22,hv,hv70476422,2018-07-25T23:02:42.720Z,"5km W of Volcano, Hawaii",earthquake,0.34,0.44,0.23,11,automatic,hv,hv
2018-07-25T22:56:28.620Z,19.3963337,-155.2668304,0.58,2.64,ml,14,83,0.002042,0.09,hv,hv70476417,2018-07-25T23:02:12.910Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.15,0.45,17,automatic,hv,hv
2018-07-25T22:56:14.130Z,19.4034996,-155.2868347,1.71,2.81,ml,7,230,0.01432,0.24,hv,hv70476412,2018-07-25T23:01:55.510Z,"5km WSW of Volcano, Hawaii",earthquake,1.9,0.66,0.15,7,automatic,hv,hv
2018-07-25T22:54:17.850Z,19.4028339,-155.2606659,0.13,2.74,ml,23,60,0.006821,0.17,hv,hv70476407,2018-07-25T22:59:56.320Z,"3km SW of Volcano, Hawaii",earthquake,0.14,0.18,2.02,24,automatic,hv,hv
2018-07-25T22:50:49.730Z,19.4156666,-155.2626648,-0.37,3.35,ml,43,37,0.004428,0.36,hv,hv70476402,2018-07-26T03:19:47.895Z,"3km WSW of Volcano, Hawaii",earthquake,0.24,0.25,3.49,33,automatic,hv,hv
2018-07-25T22:49:03.210Z,19.3983326,-155.2641602,0.17,3.07,ml,48,35,0.001769,0.2,hv,hv70476392,2018-07-26T06:51:35.128Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.18,3.16,33,automatic,hv,hv
2018-07-25T22:43:54.090Z,-29.3708,-111.8678,10,5,mb,,67,3.075,1.24,us,us2000gdzf,2018-07-25T23:09:37.040Z,"Easter Island region",earthquake,11.9,1.9,0.049,132,reviewed,us,us
2018-07-25T22:34:38.200Z,19.3941669,-155.2841644,0.35,2.6,ml,24,43,0.007939,0.13,hv,hv70476357,2018-07-25T22:40:19.320Z,"6km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.36,17,automatic,hv,hv
2018-07-25T22:27:55.280Z,19.4015007,-155.2756653,1.8,2.68,ml,25,50,0.006392,0.14,hv,hv70476337,2018-07-25T22:33:37.890Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.24,0.37,20,automatic,hv,hv
2018-07-25T22:27:15.000Z,19.4276676,-155.2841644,0.61,2.75,ml,11,82,0.006853,0.18,hv,hv70476332,2018-07-25T22:32:55.360Z,"4km W of Volcano, Hawaii",earthquake,0.37,0.27,0.39,16,automatic,hv,hv
2018-07-25T22:21:49.640Z,19.3966675,-155.2688293,0.04,2.58,ml,33,37,0.00307,0.29,hv,hv70476322,2018-07-25T22:27:29.460Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.18,0.49,25,automatic,hv,hv
2018-07-25T22:19:33.480Z,19.3971672,-155.2700043,0.68,2.46,ml,21,42,0.003873,0.16,hv,hv70476307,2018-07-25T22:25:17.190Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.19,0.41,13,automatic,hv,hv
2018-07-25T22:17:03.030Z,19.3988342,-155.2661591,-0.08,2.72,ml,33,35,0.0006012,0.27,hv,hv70476302,2018-07-25T22:22:44.650Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.19,2.06,23,automatic,hv,hv
2018-07-25T22:16:31.450Z,19.3999996,-155.2743378,1.7,3.04,ml,24,48,0.004654,0.09,hv,hv70476297,2018-07-25T22:22:13.200Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.22,0.46,21,automatic,hv,hv
2018-07-25T22:10:31.660Z,19.4171658,-155.2779999,0.69,2.8,ml,32,46,0.005776,0.16,hv,hv70476277,2018-07-25T22:16:11.910Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.15,0.37,19,automatic,hv,hv
2018-07-25T22:07:41.780Z,19.4398327,-155.2798309,-1.13,2.65,ml,8,283,0.01514,0.11,hv,hv70476267,2018-07-25T22:13:25.780Z,"4km WNW of Volcano, Hawaii",earthquake,0.28,0.64,0.25,15,automatic,hv,hv
2018-07-25T22:07:05.000Z,19.4743328,-155.2726593,7.64,2.67,ml,7,293,0.04724,0.15,hv,hv70476262,2018-07-25T22:12:46.660Z,"6km NW of Volcano, Hawaii",earthquake,1.77,1.13,0.24,15,automatic,hv,hv
2018-07-25T22:05:05.360Z,19.3981667,-155.2708282,1.86,2.78,ml,38,44,0.004528,0.19,hv,hv70476257,2018-07-25T22:10:45.920Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.24,2.39,31,automatic,hv,hv
2018-07-25T21:59:15.300Z,19.3425007,-155.2779999,0.29,2.61,ml,30,72,0.02285,0.31,hv,hv70476232,2018-07-25T22:04:55.370Z,"10km SSW of Volcano, Hawaii",earthquake,0.45,0.62,0.31,17,automatic,hv,hv
2018-07-25T21:38:39.156Z,53.4207,-159.5837,10.7,3.3,ml,,,,0.62,ak,ak19969684,2018-07-31T22:08:56.646Z,"152km S of Chernabura Island, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-07-25T21:29:37.280Z,19.5133343,-155.3523407,4.42,2.48,ml,8,344,0.1085,0.31,hv,hv70476152,2018-07-25T21:35:20.520Z,"15km NW of Volcano, Hawaii",earthquake,28.24,23.95,0.38,4,automatic,hv,hv
2018-07-25T21:26:23.740Z,19.4209995,-155.2666626,0.87,2.47,ml,19,77,0.005769,0.08,hv,hv70476142,2018-07-25T21:32:04.810Z,"3km WSW of Volcano, Hawaii",earthquake,0.17,0.13,0.37,15,automatic,hv,hv
2018-07-25T21:22:29.810Z,19.4104996,-155.272995,1.3,2.77,ml,36,40,0.01248,0.18,hv,hv70476137,2018-07-25T21:28:10.250Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.14,0.38,22,automatic,hv,hv
